Date,Nivel,Rain
05/07/2013,201,0
06/07/2013,199,0
07/07/2013,197,0.4
08/07/2013,195,1.6
09/07/2013,187,0
10/07/2013,177,0
11/07/2013,176,20
12/07/2013,170,6.4
13/07/2013,167,4.8
14/07/2013,165,0
15/07/2013,158,0
16/07/2013,160,33.4
17/07/2013,150,0
18/07/2013,145,8.4
19/07/2013,139,12.6
20/07/2013,139,30.6
21/07/2013,133,5.4
22/07/2013,135,1.6
23/07/2013,146,4.2
24/07/2013,158,5.6
25/07/2013,163,0
26/07/2013,168,0
27/07/2013,174,0
28/07/2013,180,0
29/07/2013,186,0
30/07/2013,192,0
31/07/2013,197,0
01/08/2013,198,0
02/08/2013,199,0
03/08/2013,200,0
04/08/2013,205,12.4
05/08/2013,201,3.6
06/08/2013,191,1
07/08/2013,187,0
08/08/2013,185,1.6
09/08/2013,184,1.4
10/08/2013,188,6.6
11/08/2013,190,0
12/08/2013,197,5.6
13/08/2013,201,0
14/08/2013,210,5.4
15/08/2013,247,41.6
16/08/2013,260,13.2
17/08/2013,286,34.8
18/08/2013,295,1.6
19/08/2013,300,0
20/08/2013,306,0
21/08/2013,309,0
22/08/2013,311,3.2
23/08/2013,313,0
24/08/2013,315,0
25/08/2013,315,0
26/08/2013,315,0
27/08/2013,315,0
28/08/2013,310,0
29/08/2013,300,0
30/08/2013,317,65.6
31/08/2013,312,0
01/09/2013,307,0
02/09/2013,301,0
03/09/2013,298,2.4
04/09/2013,322,76.6
05/09/2013,327,0
06/09/2013,322,0
07/09/2013,315,0
08/09/2013,307,0
09/09/2013,298,1.4
10/09/2013,289,0
11/09/2013,319,73.6
12/09/2013,357,14.4
13/09/2013,380,58.6
14/09/2013,402,8.4
15/09/2013,411,0
16/09/2013,409,0
17/09/2013,404,0
18/09/2013,398,0
19/09/2013,402,33.6
20/09/2013,400,0
21/09/2013,395,0
22/09/2013,395,6.8
23/09/2013,389,0
24/09/2013,378,0
25/09/2013,367,0
26/09/2013,359,0
27/09/2013,351,0
28/09/2013,348,31.4
29/09/2013,343,0
30/09/2013,334,0
01/10/2013,329,5.6
02/10/2013,319,0
03/10/2013,309,0
04/10/2013,308,10
05/10/2013,297,0
06/10/2013,285,0
07/10/2013,273,0
08/10/2013,263,0
09/10/2013,251,0
10/10/2013,259,17.8
11/10/2013,257,14.8
12/10/2013,251,0
13/10/2013,240,0
14/10/2013,230,0
15/10/2013,220,0
16/10/2013,209,0
17/10/2013,202,0
18/10/2013,197,4
19/10/2013,188,0
20/10/2013,188,9.8
21/10/2013,200,16
22/10/2013,225,17.6
23/10/2013,239,0
24/10/2013,249,1
25/10/2013,251,1
26/10/2013,298,68.6
27/10/2013,337,1
28/10/2013,384,0
29/10/2013,428,2
30/10/2013,452,0
31/10/2013,455,0
01/11/2013,457,0
02/11/2013,454,0
03/11/2013,445,6.8
04/11/2013,434,7.4
05/11/2013,683,0
06/11/2013,413,0
07/11/2013,402,0
08/11/2013,392,0
09/11/2013,382,0
10/11/2013,374,0
11/11/2013,364,0
12/11/2013,357,0
13/11/2013,349,0
14/11/2013,341,0
15/11/2013,334,0
16/11/2013,322,2.6
17/11/2013,376,93
18/11/2013,550,10.8
19/11/2013,653,0
20/11/2013,709,0
21/11/2013,729,0
22/11/2013,733,0
23/11/2013,730,13
24/11/2013,725,0
25/11/2013,747,54
26/11/2013,757,0
27/11/2013,764,0
28/11/2013,770,0
29/11/2013,763,0
30/11/2013,753,0
01/12/2013,747,1.4
02/12/2013,737,6.2
03/12/2013,724,0
04/12/2013,705,0
05/12/2013,683,0
06/12/2013,664,0
07/12/2013,644,0
08/12/2013,623,0
09/12/2013,601,0
10/12/2013,575,0
11/12/2013,550,0
12/12/2013,530,5
13/12/2013,515,6
14/12/2013,493,1
15/12/2013,470,0
16/12/2013,449,0
17/12/2013,427,0
18/12/2013,405,0
19/12/2013,381,0
20/12/2013,359,0
21/12/2013,335,0
22/12/2013,311,0
23/12/2013,287,0
24/12/2013,270,0
25/12/2013,251,0
26/12/2013,232,0
27/12/2013,214,0
28/12/2013,199,0
29/12/2013,184,0
30/12/2013,172,0
31/12/2013,160,0
01/01/2014,147,0
02/01/2014,138,0
03/01/2014,129,0
04/01/2014,122,0
05/01/2014,460,0
06/01/2014,111,0
07/01/2014,107,0
08/01/2014,104,0
09/01/2014,101,0
10/01/2014,98,0
11/01/2014,96,0
12/01/2014,94,0
13/01/2014,93,0
14/01/2014,95,0
15/01/2014,100,0
16/01/2014,104,0
17/01/2014,109,0
18/01/2014,117,0
19/01/2014,123,0
20/01/2014,129,0
21/01/2014,134,0
22/01/2014,138,0
23/01/2014,147,0
24/01/2014,158,0
25/01/2014,165,0
26/01/2014,174,0
27/01/2014,187,0
28/01/2014,202,0
29/01/2014,218,0
30/01/2014,232,0
31/01/2014,244,0
01/02/2014,254,0
02/02/2014,268,0
03/02/2014,287,0
04/02/2014,308,0
05/02/2014,336,0
06/02/2014,428,0
07/02/2014,415,0
08/02/2014,454,0
09/02/2014,484,0
10/02/2014,515,0
11/02/2014,545,0
12/02/2014,565,0
13/02/2014,566,0
14/02/2014,568,0
15/02/2014,574,0
16/02/2014,583,0
17/02/2014,593,0
18/02/2014,598,4
19/02/2014,598,0
20/02/2014,592,0
21/02/2014,586,0
22/02/2014,580,0
23/02/2014,575,0
24/02/2014,570,0
25/02/2014,559,0
26/02/2014,549,0
27/02/2014,540,0
28/02/2014,533,0
01/03/2014,526,0
02/03/2014,515,0
03/03/2014,506,0
04/03/2014,506,0
05/03/2014,506,0
06/03/2014,506,0
07/03/2014,496,0
08/03/2014,483,0
09/03/2014,468,0
10/03/2014,452,0
11/03/2014,433,0
12/03/2014,396,0
13/03/2014,366,0
14/03/2014,342,0
15/03/2014,318,0
16/03/2014,290,0
17/03/2014,270,0
18/03/2014,251,0
19/03/2014,232,0
20/03/2014,213,0
21/03/2014,194,0
22/03/2014,175,0
23/03/2014,175,0
24/03/2014,141,0
25/03/2014,128,0
26/03/2014,122,0
27/03/2014,116,0
28/03/2014,110,0
29/03/2014,104,0
30/03/2014,100,0
31/03/2014,96,0
01/04/2014,93,0
02/04/2014,100,0
03/04/2014,106,0
04/04/2014,114,0
05/04/2014,125,0
06/04/2014,137,0
07/04/2014,150,0
08/04/2014,163,0
09/04/2014,177,0
10/04/2014,195,0
11/04/2014,212,0
12/04/2014,234,0
13/04/2014,235,0
14/04/2014,236,0
15/04/2014,232,0
16/04/2014,227,0
17/04/2014,223,0
18/04/2014,220,0
19/04/2014,220,0
20/04/2014,225,0
21/04/2014,230,0
22/04/2014,234,0
23/04/2014,242,0
24/04/2014,261,0
25/04/2014,264,0
26/04/2014,268,0
27/04/2014,268,0
28/04/2014,270,0
29/04/2014,277,0
30/04/2014,286,0
01/05/2014,294,0
02/05/2014,300,0
03/05/2014,307,0
04/05/2014,316,0
05/05/2014,338,15.6
06/05/2014,348,0
07/05/2014,364,0
08/05/2014,386,12
09/05/2014,401,0
10/05/2014,409,0
11/05/2014,415,0
12/05/2014,422,0
13/05/2014,425,0
14/05/2014,423,0
15/05/2014,426,0
16/05/2014,430,0
17/05/2014,433,0
18/05/2014,433,0
19/05/2014,432,0
20/05/2014,436,0
21/05/2014,444,0
22/05/2014,453,0
23/05/2014,453,0
24/05/2014,455,3.2
25/05/2014,454,0
26/05/2014,454,0
27/05/2014,451,0
28/05/2014,446,0
29/05/2014,440,0
30/05/2014,427,0
31/05/2014,427,0
01/06/2014,429,0
02/06/2014,428,0
03/06/2014,423,21.2
04/06/2014,413,2.6
05/06/2014,407,44.6
06/06/2014,395,0
07/06/2014,383,0
08/06/2014,366,0
09/06/2014,353,12
10/06/2014,336,11.6
11/06/2014,317,0
12/06/2014,295,0
13/06/2014,275,0
14/06/2014,255,0
15/06/2014,238,0
16/06/2014,226,0
17/06/2014,213,0
18/06/2014,199,0
19/06/2014,185,0
20/06/2014,170,0
21/06/2014,158,2.4
22/06/2014,149,3.6
23/06/2014,140,0
24/06/2014,131,0
25/06/2014,126,0
26/06/2014,121,0
27/06/2014,116,0
28/06/2014,112,0
29/06/2014,109,0
30/06/2014,106,16
01/07/2014,105,0
02/07/2014,104,0
03/07/2014,103,0
04/07/2014,102,0
05/07/2014,100,0
06/07/2014,114,67
07/07/2014,115,4.4
08/07/2014,112,1.2
09/07/2014,109,0
10/07/2014,106,22
11/07/2014,106,18
12/07/2014,104,0
13/07/2014,103,0
14/07/2014,102,0
15/07/2014,101,0
16/07/2014,100,0
17/07/2014,98,0
18/07/2014,97,0
19/07/2014,96,0
20/07/2014,95,0
21/07/2014,94,4
22/07/2014,93,0
23/07/2014,92,3.6
24/07/2014,91,0
25/07/2014,90,1.6
26/07/2014,89,0
27/07/2014,88,0
28/07/2014,86,0
29/07/2014,84,0
30/07/2014,83,1.6
31/07/2014,82,0
01/08/2014,81,0
02/08/2014,80,26.8
03/08/2014,79,0
04/08/2014,78,8.2
05/08/2014,76,0
06/08/2014,75,10.8
07/08/2014,91,10.4
08/08/2014,116,0
09/08/2014,141,7
10/08/2014,167,0
11/08/2014,192,1.4
12/08/2014,265,34.4
13/08/2014,307,12.2
14/08/2014,347,0
15/08/2014,384,0
16/08/2014,431,18
17/08/2014,454,0
18/08/2014,470,0
19/08/2014,488,0
20/08/2014,496,0
21/08/2014,511,0
22/08/2014,523,0
23/08/2014,519,0
24/08/2014,517,0
25/08/2014,556,35
26/08/2014,563,16
27/08/2014,566,0
28/08/2014,574,0
29/08/2014,578,0
30/08/2014,578,0
31/08/2014,575,0
01/09/2014,574,0
02/09/2014,596,8
03/09/2014,593,0
04/09/2014,604,4
05/09/2014,606,1.2
06/09/2014,626,15.6
07/09/2014,640,5.6
08/09/2014,653,4
09/09/2014,664,0
10/09/2014,671,0
11/09/2014,679,0
12/09/2014,682,0
13/09/2014,689,16
14/09/2014,685,0
15/09/2014,679,9.8
16/09/2014,679,37
17/09/2014,658,7
18/09/2014,635,0
19/09/2014,617,2.4
20/09/2014,593,0
21/09/2014,569,0
22/09/2014,575,35
23/09/2014,565,11.6
24/09/2014,555,27.2
25/09/2014,531,0
26/09/2014,507,1.2
27/09/2014,497,25.2
28/09/2014,480,1
29/09/2014,456,1
30/09/2014,433,0
01/10/2014,410,0
02/10/2014,387,0
03/10/2014,365,0
04/10/2014,344,0
05/10/2014,323,0
06/10/2014,302,0
07/10/2014,285,0
08/10/2014,270,15.4
09/10/2014,251,1.6
10/10/2014,232,7.8
11/10/2014,213,0
12/10/2014,196,0
13/10/2014,179,0
14/10/2014,162,0
15/10/2014,148,0
16/10/2014,134,11.8
17/10/2014,122,0
18/10/2014,122,56
19/10/2014,185,36.6
20/10/2014,208,27.4
21/10/2014,225,13
22/10/2014,223,0
23/10/2014,220,3.2
24/10/2014,234,27
25/10/2014,249,2
26/10/2014,262,9.2
27/10/2014,273,0
28/10/2014,279,0
29/10/2014,281,0
30/10/2014,281,0
31/10/2014,280,0
01/11/2014,286,17
02/11/2014,281,3
03/11/2014,277,0
04/11/2014,273,0
05/11/2014,270,0
06/11/2014,267,0
07/11/2014,275,0
08/11/2014,277,0
09/11/2014,276,0
10/11/2014,274,0
11/11/2014,271,0
12/11/2014,267,1
13/11/2014,334,96
14/11/2014,373,23
15/11/2014,392,3
16/11/2014,400,0
17/11/2014,406,0
18/11/2014,406,0
19/11/2014,400,0
20/11/2014,391,0
21/11/2014,380,0
22/11/2014,372,0
23/11/2014,362,0
24/11/2014,354,0
25/11/2014,345,0
26/11/2014,336,0
27/11/2014,326,0
28/11/2014,317,0
29/11/2014,306,0
30/11/2014,294,0
01/12/2014,280,0
02/12/2014,267,0
03/12/2014,255,0
04/12/2014,241,0
05/12/2014,225,0
06/12/2014,212,0
07/12/2014,200,0
08/12/2014,189,0
09/12/2014,178,0
10/12/2014,176,0
11/12/2014,182,10
12/12/2014,187,0
13/12/2014,196,3.4
14/12/2014,298,67
15/12/2014,332,0
16/12/2014,342,0
17/12/2014,354,0
18/12/2014,365,0
19/12/2014,374,0
20/12/2014,384,0
21/12/2014,391,0
22/12/2014,393,0
23/12/2014,399,0
24/12/2014,405,0
25/12/2014,413,0
26/12/2014,422,0
27/12/2014,431,0
28/12/2014,436,0
29/12/2014,445,5
30/12/2014,473,14
31/12/2014,485,0
01/01/2015,487,0
02/01/2015,481,0
03/01/2015,476,0
04/01/2015,470,0
05/01/2015,460,0
06/01/2015,449,0
07/01/2015,438,0
08/01/2015,427,0
09/01/2015,415,0
10/01/2015,402,0
11/01/2015,389,0
12/01/2015,374,0
13/01/2015,360,0
14/01/2015,347,0
15/01/2015,334,0
16/01/2015,319,0
17/01/2015,3221,0
18/01/2015,277,0
19/01/2015,259,0
20/01/2015,243,0
21/01/2015,227,0
22/01/2015,212,0
23/01/2015,207,0
24/01/2015,206,0
25/01/2015,205,0
26/01/2015,208,0
27/01/2015,212,0
28/01/2015,217,0
29/01/2015,224,0
30/01/2015,229,0
31/01/2015,232,0
01/02/2015,235,0
02/02/2015,236,0
03/02/2015,236,0
04/02/2015,234,0
05/02/2015,230,0
06/02/2015,229,0
07/02/2015,224,0
08/02/2015,219,0
09/02/2015,216,0
10/02/2015,218,0
11/02/2015,235,0
12/02/2015,252,0
13/02/2015,265,0
14/02/2015,274,0
15/02/2015,282,0
16/02/2015,289,0
17/02/2015,294,0
18/02/2015,298,0
19/02/2015,298,0
20/02/2015,294,0
21/02/2015,289,0
22/02/2015,283,0
23/02/2015,275,0
24/02/2015,268,0
25/02/2015,261,0
26/02/2015,252,0
27/02/2015,244,0
28/02/2015,235,0
01/03/2015,235,0
02/03/2015,239,0
03/03/2015,240,0
04/03/2015,238,1.6
05/03/2015,235,0
06/03/2015,231,0
07/03/2015,229,0
08/03/2015,221,0
09/03/2015,206,0
10/03/2015,192,0
11/03/2015,181,0
12/03/2015,165,0
13/03/2015,158,0
14/03/2015,162,0
15/03/2015,169,0
16/03/2015,175,0
17/03/2015,180,0
18/03/2015,180,0
19/03/2015,171,0
20/03/2015,156,0
21/03/2015,140,0
22/03/2015,127,0
23/03/2015,113,0
24/03/2015,107,0
25/03/2015,102,0
26/03/2015,98,0
27/03/2015,94,0
28/03/2015,90,0
29/03/2015,86,0
30/03/2015,83,0
31/03/2015,80,0
01/04/2015,77,0
02/04/2015,74,0
03/04/2015,73,0
04/04/2015,72,0
05/04/2015,70,0
06/04/2015,69,0
07/04/2015,68,0
08/04/2015,67,0
09/04/2015,66,0
10/04/2015,65,0
11/04/2015,64,0
12/04/2015,63,0
13/04/2015,61,2.4
14/04/2015,69,50.4
15/04/2015,103,0
16/04/2015,146,4
17/04/2015,196,0
18/04/2015,250,0
19/04/2015,307,0
20/04/2015,328,0
21/04/2015,341,0
22/04/2015,353,0
23/04/2015,362,0
24/04/2015,368,0
25/04/2015,360,45.4
26/04/2015,319,0
27/04/2015,276,0
28/04/2015,232,0
29/04/2015,197,0
30/04/2015,164,0
01/05/2015,155,0
02/05/2015,153,0
03/05/2015,155,25
04/05/2015,153,0
05/05/2015,151,0
06/05/2015,150,0
07/05/2015,148,0
08/05/2015,146,0
09/05/2015,144,0
10/05/2015,142,0
11/05/2015,141,0
12/05/2015,139,0
13/05/2015,137,0
14/05/2015,135,0
15/05/2015,133,10
16/05/2015,131,3
17/05/2015,129,2
18/05/2015,127,1
19/05/2015,125,0
20/05/2015,123,0
21/05/2015,121,0
22/05/2015,119,0
23/05/2015,117,0
24/05/2015,115,0
25/05/2015,113,0
26/05/2015,111,0
27/05/2015,109,0
28/05/2015,107,0
29/05/2015,105,0
30/05/2015,103,0
31/05/2015,101,0
01/06/2015,98,0
02/06/2015,96,2
03/06/2015,96,12
04/06/2015,94,0
05/06/2015,92,0
06/06/2015,103,6
07/06/2015,119,0
08/06/2015,134,0
09/06/2015,150,0
10/06/2015,164,26
11/06/2015,171,0
12/06/2015,173,0
13/06/2015,173,0
14/06/2015,172,0
15/06/2015,170,0
16/06/2015,166,0
17/06/2015,160,3
18/06/2015,153,0
19/06/2015,143,1
20/06/2015,133,0
21/06/2015,123,12
22/06/2015,116,0
23/06/2015,108,0
24/06/2015,102,0
25/06/2015,96,0
26/06/2015,88,0
27/06/2015,86,0
28/06/2015,85,4.4
29/06/2015,83,4
30/06/2015,82,5
01/07/2015,80,0
02/07/2015,78,0
03/07/2015,76,3
04/07/2015,75,0
05/07/2015,73,0
06/07/2015,71,0
07/07/2015,69,0
08/07/2015,67,0
09/07/2015,66,0
10/07/2015,64,0
11/07/2015,64,8
12/07/2015,63,0
13/07/2015,61,0
14/07/2015,60,0
15/07/2015,59,5.4
16/07/2015,57,0
17/07/2015,56,0
18/07/2015,54,0
19/07/2015,53,8
20/07/2015,51,1.4
21/07/2015,50,0
22/07/2015,48,0
23/07/2015,50,21
24/07/2015,51,31
25/07/2015,53,15
26/07/2015,52,2
27/07/2015,55,23
28/07/2015,56,10
29/07/2015,55,0
30/07/2015,54,0
31/07/2015,53,0
01/08/2015,52,0
02/08/2015,51,5
03/08/2015,50,2
04/08/2015,49,4
05/08/2015,55,51
06/08/2015,54,0
07/08/2015,53,0
08/08/2015,53,0
09/08/2015,53,0
10/08/2015,53,0
11/08/2015,55,9
12/08/2015,55,0
13/08/2015,55,0
14/08/2015,55,0
15/08/2015,55,0
16/08/2015,54,0
17/08/2015,54,0
18/08/2015,54,0
19/08/2015,54,0
20/08/2015,53,0
21/08/2015,56,30
22/08/2015,58,16.6
23/08/2015,60,20
24/08/2015,60,0
25/08/2015,60,0
26/08/2015,60,0
27/08/2015,60,1.6
28/08/2015,60,0
29/08/2015,59,0
30/08/2015,59,0
31/08/2015,59,7
01/09/2015,59,0
02/09/2015,59,0
03/09/2015,59,8.4
04/09/2015,59,0
05/09/2015,58,0
06/09/2015,58,0
07/09/2015,58,1
08/09/2015,58,1.6
09/09/2015,57,0
10/09/2015,57,0
11/09/2015,57,0
12/09/2015,56,0
13/09/2015,55,0
14/09/2015,54,0
15/09/2015,54,0
16/09/2015,53,10
17/09/2015,53,0
18/09/2015,52,0
19/09/2015,52,6.6
20/09/2015,50,0
21/09/2015,55,36
22/09/2015,55,0
23/09/2015,55,0
24/09/2015,55,0
25/09/2015,54,0
26/09/2015,54,0
27/09/2015,53,0
28/09/2015,53,0
29/09/2015,59,49
30/09/2015,59,0
01/10/2015,59,5.4
02/10/2015,58,0
03/10/2015,63,45
04/10/2015,63,2.8
05/10/2015,63,1.2
06/10/2015,63,0
07/10/2015,62,2.8
08/10/2015,68,46
09/10/2015,70,24
10/10/2015,75,27
11/10/2015,82,53
12/10/2015,82,0
13/10/2015,81,0
14/10/2015,81,0
15/10/2015,80,0
16/10/2015,80,0
17/10/2015,79,0
18/10/2015,79,0
19/10/2015,77,0
20/10/2015,77,0
21/10/2015,76,0
22/10/2015,76,0
23/10/2015,75,0
24/10/2015,75,0
25/10/2015,73,0
26/10/2015,73,0
27/10/2015,72,0
28/10/2015,72,0
29/10/2015,71,7
30/10/2015,71,8.4
31/10/2015,71,4.6
01/11/2015,70,0
02/11/2015,71,17
03/11/2015,71,0
04/11/2015,77,75
05/11/2015,77,0
06/11/2015,76,0
07/11/2015,76,2.2
08/11/2015,76,10.6
09/11/2015,122,69
10/11/2015,160,67
11/11/2015,204,10
12/11/2015,536,31
13/11/2015,989,92
14/11/2015,1436,3
15/11/2015,1626,0
16/11/2015,2044,190
17/11/2015,2823,29
18/11/2015,2478,0
19/11/2015,2755,13
20/11/2015,2745,103
21/11/2015,2730,16
22/11/2015,2748,9.8
23/11/2015,2727,65
24/11/2015,2792,53
25/11/2015,2669,0
26/11/2015,2627,0
27/11/2015,2669,0
28/11/2015,2715,0
29/11/2015,2745,0.1
30/11/2015,2681,12
01/12/2015,2745,74.6
02/12/2015,2807,189.4
03/12/2015,2669,9.2
04/12/2015,2669,7.8
05/12/2015,2609,1.2
06/12/2015,2521,2.8
07/12/2015,2323,52
08/12/2015,2507,0
09/12/2015,2595,0
10/12/2015,2521,0
11/12/2015,2636,0
12/12/2015,2807,0
13/12/2015,2905,0
14/12/2015,2966,0
15/12/2015,3005,0
16/12/2015,3022,0
17/12/2015,3028,0
18/12/2015,3028,0
19/12/2015,3064,0
20/12/2015,3061,0
21/12/2015,3061,0
22/12/2015,3064,0
23/12/2015,3061,0
24/12/2015,3061,0
25/12/2015,3077,0
26/12/2015,3087,0
27/12/2015,3095,0.4
28/12/2015,3101,0
29/12/2015,3104,0
30/12/2015,3108,0
31/12/2015,3111,0
01/01/2016,3114,0
02/01/2016,3118,0
03/01/2016,3121,0
04/01/2016,3124,0
05/01/2016,3128,0
06/01/2016,3131,0
07/01/2016,3135,0
08/01/2016,3159,0
09/01/2016,3159,0
10/01/2016,3159,0
11/01/2016,3167,0
12/01/2016,3175,0
13/01/2016,3186,0
14/01/2016,3194,0
15/01/2016,3213,0
16/01/2016,3213,0
17/01/2016,3221,0
18/01/2016,3231,0
19/01/2016,3231,0
20/01/2016,3231,0
21/01/2016,3224,0
22/01/2016,3186,0
23/01/2016,3159,0
24/01/2016,3111,1
25/01/2016,3064,1
26/01/2016,3015,0
27/01/2016,2960,0
28/01/2016,2896,0
29/01/2016,2832,0
30/01/2016,2767,0
31/01/2016,2696,0
01/02/2016,2627,0
02/02/2016,2559,0
03/02/2016,2489,0
04/02/2016,2424,0
05/02/2016,2365,0
06/02/2016,2304,0
07/02/2016,2255,0
08/02/2016,2190,0
09/02/2016,2155,0
10/02/2016,2150,0
11/02/2016,2145,0
12/02/2016,2140,0
13/02/2016,2137,0
14/02/2016,2137,0
15/02/2016,2127,0
16/02/2016,2121,0
17/02/2016,2116,0
18/02/2016,2111,0
19/02/2016,2106,0
20/02/2016,2100,0
21/02/2016,2095,0
22/02/2016,2090,0
23/02/2016,2085,0
24/02/2016,2080,0
25/02/2016,2074,0
26/02/2016,2069,0
27/02/2016,2064,0
28/02/2016,2059,0
29/02/2016,2054,0
01/03/2016,2049,0
02/03/2016,2044,0
03/03/2016,2039,0
04/03/2016,2033,0
05/03/2016,2028,0
06/03/2016,2023,0
07/03/2016,2018,0
08/03/2016,2013,0
09/03/2016,2008,0
10/03/2016,2003,0
11/03/2016,1998,0
12/03/2016,1993,0
13/03/2016,1990,0
14/03/2016,1988,0
15/03/2016,1983,0
16/03/2016,1978,0
17/03/2016,1975,0
18/03/2016,1973,0
19/03/2016,1968,0
20/03/2016,1965,0
21/03/2016,1960,0
22/03/2016,1958,0
23/03/2016,1953,0
24/03/2016,1948,0
25/03/2016,1948,0
26/03/2016,1938,0
27/03/2016,1933,0
28/03/2016,1928,0
29/03/2016,1923,0
30/03/2016,1918,0
31/03/2016,1916,0
01/04/2016,1911,0
02/04/2016,1906,0
03/04/2016,1901,0
04/04/2016,1896,0
05/04/2016,1891,0
06/04/2016,1886,0
07/04/2016,1882,0
08/04/2016,1877,0
09/04/2016,1872,0
10/04/2016,1867,0
11/04/2016,1862,0
12/04/2016,1857,0
13/04/2016,1853,0
14/04/2016,1853,0
15/04/2016,1843,0
16/04/2016,1838,0
17/04/2016,1838,0
18/04/2016,1829,0
19/04/2016,1829,0
20/04/2016,1746,0
21/04/2016,1698,0
22/04/2016,1651,0
23/04/2016,1651,0
24/04/2016,1557,0
25/04/2016,1510,0
26/04/2016,1489,0
27/04/2016,1438,0
28/04/2016,1387,0
29/04/2016,1338,0
30/04/2016,1288,0
01/05/2016,1239,0
02/05/2016,1190,0
03/05/2016,1142,0
04/05/2016,1095,0
05/05/2016,1048,0
06/05/2016,1001,0
07/05/2016,954,0
08/05/2016,930,0
09/05/2016,927,0
10/05/2016,924,0
11/05/2016,919,0
12/05/2016,917,0
13/05/2016,914,0
14/05/2016,911,0
15/05/2016,911,0
16/05/2016,905,0
17/05/2016,902,14
18/05/2016,917,82.7
19/05/2016,1079,46.8
20/05/2016,1111,0
21/05/2016,1111,0
22/05/2016,1107,0
23/05/2016,1103,0
24/05/2016,1100,0
25/05/2016,1096,0
26/05/2016,1092,0
27/05/2016,1088,0
28/05/2016,1084,0
29/05/2016,1079,0
30/05/2016,1074,0
31/05/2016,1070,0
01/06/2016,1065,0
02/06/2016,1062,12.2
03/06/2016,1057,0
04/06/2016,1054,0
05/06/2016,1050,0
06/06/2016,1045,2.4
07/06/2016,1042,4.2
08/06/2016,1038,6
09/06/2016,1038,40.4
10/06/2016,1035,0
11/06/2016,1030,0
12/06/2016,1026,0
13/06/2016,1021,0
14/06/2016,1018,0
15/06/2016,1014,0
16/06/2016,1010,0
17/06/2016,1007,0
18/06/2016,1004,0
19/06/2016,999,0
20/06/2016,999,66.4
21/06/2016,999,2.8
22/06/2016,1029,6.4
23/06/2016,1039,1.6
24/06/2016,1041,0
25/06/2016,1041,0
26/06/2016,1036,2.8
27/06/2016,1033,9.2
28/06/2016,1029,0
29/06/2016,1026,25.2
30/06/2016,1021,2.6
01/07/2016,1018,0
02/07/2016,1015,0
03/07/2016,1013,4.6
04/07/2016,1010,0
05/07/2016,1013,19.4
06/07/2016,1010,19.4
07/07/2016,1007,1.4
08/07/2016,1004,0
09/07/2016,982,0
10/07/2016,950,0
11/07/2016,917,0
12/07/2016,884,0
13/07/2016,851,0
14/07/2016,818,0
15/07/2016,825,19.4
16/07/2016,805,0
17/07/2016,776,2.6
18/07/2016,744,3.4
19/07/2016,715,2
20/07/2016,682,0
21/07/2016,649,0
22/07/2016,615,0
23/07/2016,582,0
24/07/2016,549,0
25/07/2016,517,0
26/07/2016,514,0
27/07/2016,536,0
28/07/2016,559,0
29/07/2016,578,5
30/07/2016,597,0
31/07/2016,617,0
01/08/2016,643,0
02/08/2016,662,2.2
03/08/2016,662,0
04/08/2016,662,0
05/08/2016,662,0
06/08/2016,660,0
07/08/2016,656,0
08/08/2016,653,0
09/08/2016,650,0
10/08/2016,648,4
11/08/2016,644,1.6
12/08/2016,641,0
13/08/2016,639,0
14/08/2016,635,0
15/08/2016,632,0
16/08/2016,628,0
17/08/2016,626,0
18/08/2016,623,0
19/08/2016,620,0
20/08/2016,617,0
21/08/2016,613,0
22/08/2016,609,0
23/08/2016,605,0
24/08/2016,601,0
25/08/2016,597,0
26/08/2016,593,0
27/08/2016,589,5.4
28/08/2016,584,0
29/08/2016,580,0
30/08/2016,577,0
31/08/2016,573,2
01/09/2016,569,0
02/09/2016,565,45.6
03/09/2016,561,3
04/09/2016,556,0
05/09/2016,553,1
06/09/2016,549,0
07/09/2016,545,0
08/09/2016,541,0
09/09/2016,536,0
10/09/2016,533,0
11/09/2016,529,44.6
12/09/2016,525,0
13/09/2016,520,0
14/09/2016,517,0
15/09/2016,509,0
16/09/2016,522,63.4
17/09/2016,522,25
18/09/2016,512,0
19/09/2016,500,0
20/09/2016,488,0
21/09/2016,476,2
22/09/2016,460,0
23/09/2016,444,0
24/09/2016,428,0
25/09/2016,412,0
26/09/2016,393,0
27/09/2016,372,0
28/09/2016,337,0
29/09/2016,314,44
30/09/2016,305,12.2
01/10/2016,285,0
02/10/2016,265,0
03/10/2016,246,0
04/10/2016,228,0
05/10/2016,212,0
06/10/2016,197,0
07/10/2016,172,0
08/10/2016,172,0
09/10/2016,161,0
10/10/2016,151,0
11/10/2016,142,0
12/10/2016,135,0
13/10/2016,129,0
14/10/2016,123,0
15/10/2016,117,0
16/10/2016,111,0
17/10/2016,105,0
18/10/2016,99,0
19/10/2016,93,0
20/10/2016,87,0
21/10/2016,90,0
22/10/2016,95,0
23/10/2016,162,0
24/10/2016,134,0
25/10/2016,163,0
26/10/2016,179,0
27/10/2016,191,0
28/10/2016,202,0
29/10/2016,213,0
30/10/2016,223,0
31/10/2016,229,0
01/11/2016,229,1
02/11/2016,229,4.2
03/11/2016,243,10
04/11/2016,250,0
05/11/2016,250,0
06/11/2016,246,0
07/11/2016,231,0
08/11/2016,215,0
09/11/2016,199,0
10/11/2016,183,0
